,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,BBANDS_5days_1.5STD_upper,BBANDS_5days_1.5STD_middle,BBANDS_5days_1.5STD_lower,BBANDS_5days_2STD_upper,BBANDS_5days_2STD_middle,BBANDS_5days_2STD_lower,BBANDS_5days_2.5STD_upper,BBANDS_5days_2.5STD_middle,BBANDS_5days_2.5STD_lower,BBANDS_10days_1.5STD_upper,BBANDS_10days_1.5STD_middle,BBANDS_10days_1.5STD_lower,BBANDS_10days_2STD_upper,BBANDS_10days_2STD_middle,BBANDS_10days_2STD_lower,BBANDS_10days_2.5STD_upper,BBANDS_10days_2.5STD_middle,BBANDS_10days_2.5STD_lower,BBANDS_30days_1.5STD_upper,BBANDS_30days_1.5STD_middle,BBANDS_30days_1.5STD_lower,BBANDS_30days_2STD_upper,BBANDS_30days_2STD_middle,BBANDS_30days_2STD_lower,BBANDS_30days_2.5STD_upper,BBANDS_30days_2.5STD_middle,BBANDS_30days_2.5STD_lower,BBANDS_90days_1.5STD_upper,BBANDS_90days_1.5STD_middle,BBANDS_90days_1.5STD_lower,BBANDS_90days_2STD_upper,BBANDS_90days_2STD_middle,BBANDS_90days_2STD_lower,BBANDS_90days_2.5STD_upper,BBANDS_90days_2.5STD_middle,BBANDS_90days_2.5STD_lower,BBANDS_180days_1.5STD_upper,BBANDS_180days_1.5STD_middle,BBANDS_180days_1.5STD_lower,BBANDS_180days_2STD_upper,BBANDS_180days_2STD_middle,BBANDS_180days_2STD_lower,BBANDS_180days_2.5STD_upper,BBANDS_180days_2.5STD_middle,BBANDS_180days_2.5STD_lower,BBANDS_270days_1.5STD_upper,BBANDS_270days_1.5STD_middle,BBANDS_270days_1.5STD_lower,BBANDS_270days_2STD_upper,BBANDS_270days_2STD_middle,BBANDS_270days_2STD_lower,BBANDS_270days_2.5STD_upper,BBANDS_270days_2.5STD_middle,BBANDS_270days_2.5STD_lower,BBANDS_365days_1.5STD_upper,BBANDS_365days_1.5STD_middle,BBANDS_365days_1.5STD_lower,BBANDS_365days_2STD_upper,BBANDS_365days_2STD_middle,BBANDS_365days_2STD_lower,BBANDS_365days_2.5STD_upper,BBANDS_365days_2.5STD_middle,BBANDS_365days_2.5STD_lower,DEMA_5days,EMA_5days,SMA_5days,KAMA_5days,WMA_5days,TRIMA_5days,DEMA_10days,EMA_10days,SMA_10days,KAMA_10days,WMA_10days,TRIMA_10days,DEMA_30days,EMA_30days,SMA_30days,KAMA_30days,WMA_30days,TRIMA_30days,DEMA_90days,EMA_90days,SMA_90days,KAMA_90days,WMA_90days,TRIMA_90days,DEMA_180days,EMA_180days,SMA_180days,KAMA_180days,WMA_180days,TRIMA_180days,DEMA_270days,EMA_270days,SMA_270days,KAMA_270days,WMA_270days,TRIMA_270days,DEMA_365days,EMA_365days,SMA_365days,KAMA_365days,WMA_365days,TRIMA_365days,ADX_5days,ADXR_5days,AROONOSC_5days,DX_5days,MFI_5days,MOM_5days,RSI_5days,WILLR_5days,ADX_10days,ADXR_10days,AROONOSC_10days,DX_10days,MFI_10days,MOM_10days,RSI_10days,WILLR_10days,ADX_30days,ADXR_30days,AROONOSC_30days,DX_30days,MFI_30days,MOM_30days,RSI_30days,WILLR_30days,ADX_90days,ADXR_90days,AROONOSC_90days,DX_90days,MFI_90days,MOM_90days,RSI_90days,WILLR_90days,ADX_180days,ADXR_180days,AROONOSC_180days,DX_180days,MFI_180days,MOM_180days,RSI_180days,WILLR_180days,ADX_270days,ADXR_270days,AROONOSC_270days,DX_270days,MFI_270days,MOM_270days,RSI_270days,WILLR_270days,ADX_365days,ADXR_365days,AROONOSC_365days,DX_365days,MFI_365days,MOM_365days,RSI_365days,WILLR_365days,MACD_macd,MACD_macdsignal,MACD_macdhist,MAMA_mama,MAMA_fama,HT_TRENDLINE,SAR,SAREXT,ULTOSC,BOP,APO,PPO,CDLDOJI,CDLLONGLEGGEDDOJI,CDLRICKSHAWMAN
882,002049.SZ,20160801,38.31,38.5,36.19,37.0,39.15,-2.15,-5.49,116256.4,432932.0991,43.45633795048625,40.363999999999955,37.27166204951366,44.487117267315014,40.363999999999955,36.240882732684895,45.51789658414378,40.363999999999955,35.21010341585613,43.91318180769773,41.252999999999986,38.59281819230224,44.79990907693032,41.252999999999986,37.70609092306965,45.6866363461629,41.252999999999986,36.81936365383707,45.103013452246984,42.63233333333333,40.16165321441967,45.926573491884874,42.63233333333333,39.33809317478178,46.750133531522756,42.63233333333333,38.5145331351439,45.50480539600952,40.45333333333335,35.40186127065717,47.188629416901584,40.45333333333335,33.71803724976511,48.872453437793645,40.45333333333335,32.03421322887305,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.270312301691106,39.63090849184943,40.363999999999955,41.09925788036285,39.49666666666633,40.68333333333426,39.44134317387025,40.705880593606494,41.252999999999986,41.68559929597725,40.57363636363607,41.61566666666714,41.617214263440886,41.60940164364355,42.63233333333333,41.37322557541622,41.96505376344088,42.867708333333375,,42.08228919179813,40.45333333333335,38.658714978913224,40.82957753357752,39.46686473429947,,,,,,,,,,,,,,,,,,,27.922919850147725,27.922919850147725,-60.0,47.94193289050031,47.974511663211096,-4.200000000000003,18.156354302672504,-90.53738317757006,15.690692431643788,15.690692431643788,-30.0,31.779667264667694,53.93447263555401,-4.520000000000003,27.82612332530708,-90.53738317757006,7.591480681928941,7.591480681928941,-76.66666666666667,10.533694093013244,47.6114057557226,-7.399999999999999,42.94694160779495,-92.36569274269554,,,35.55555555555556,5.470384782742887,55.07282944626096,-7.950000000000003,50.97060854007227,-66.21621621621621,,,,,,,,,,,,,,,,,,,,,,,,,-0.6439077349745972,-0.07286865494183219,-0.571039080032765,39.33034535919586,41.639840739019895,42.3617694235589,45.78204363264,45.78204363264,31.768504317997504,-0.5670995670995675,-1.2629487179486603,-2.9671329261091883,0,0,0
881,002049.SZ,20160802,37.01,37.97,37.01,37.52,37.0,0.52,1.41,70383.92,264506.4618,42.838107508852055,39.53599999999996,36.23389249114786,43.93881001180275,39.53599999999996,35.13318998819717,45.03951251475345,39.53599999999996,34.03248748524647,43.85768888489995,40.77899999999998,37.700311115100014,44.88391851319994,40.77899999999998,36.67408148680003,45.91014814149993,40.77899999999998,35.64785185850003,45.236095338202496,42.42733333333332,39.61857132846415,46.17234933982555,42.42733333333332,38.682317326841094,47.10860334144861,42.42733333333332,37.74606332521804,45.4040937189012,40.374888888888904,35.34568405887661,47.0804953289053,40.374888888888904,33.66928244887251,48.7568969389094,40.374888888888904,31.99288083886841,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55111742516087,38.92727232789962,39.53599999999996,40.54040851910072,38.54866666666632,39.35000000000094,38.618075401059826,40.126629576587135,40.77899999999998,41.2892415997183,39.8949090909088,41.181333333333804,41.10606693808744,41.345569279537514,42.42733333333332,41.19203252303684,41.63522580645162,42.71625000000005,,41.9820190996707,40.374888888888904,38.64451292024082,40.765108669108656,39.541125603864685,,,,,,,,,,,,,,,,,,,31.92672245821824,31.92672245821824,-60.0,47.9419328905003,48.63066742696889,-4.1399999999999935,25.13023618264944,-84.46261682242985,17.29958991494618,17.29958991494618,-30.0,31.779667264667683,53.24599416706006,-4.739999999999995,31.38486581657598,-84.46261682242985,7.6895544622984175,7.6895544622984175,-76.66666666666667,10.533694093013244,44.261375738445714,-6.149999999999999,43.89876694332598,-87.46465598491983,,,35.55555555555556,5.470384782742886,56.14146345497105,-7.059999999999995,51.166589197372566,-62.70270270270268,,,,,,,,,,,,,,,,,,,,,,,,,-0.8701005722792772,-0.23231503840932122,-0.637785533869956,39.23982809123606,41.5798404228253,42.14685649350649,45.014680142028794,45.014680142028794,33.61015305292186,0.5312500000000049,-1.3269871794871193,-3.1377417232795644,0,0,0
880,002049.SZ,20160803,37.46,37.59,36.84,37.56,37.52,0.04,0.11,62770.69,233458.3382,40.76900196592693,38.479999999999954,36.190998034072976,41.532002621235925,38.479999999999954,35.42799737876398,42.29500327654492,38.479999999999954,34.66499672345499,43.66050075221994,40.33699999999998,37.013499247780025,44.76833433629326,40.33699999999998,35.905665663706706,45.876167920366576,40.33699999999998,34.79783207963339,45.29044299359062,42.219666666666654,39.14889033974269,46.31403510256527,42.219666666666654,38.12529823076804,47.337627211539925,42.219666666666654,37.101706121793384,45.35250705440081,40.3177777777778,35.28304850115479,47.03075014660848,40.3177777777778,33.604805408947115,48.70899323881615,40.3177777777778,31.926562316739446,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25023998835177,38.471514885266416,38.479999999999954,39.60144027431099,37.889999999999645,38.11888888888985,38.0438853911269,39.659969653571295,40.33699999999998,40.960822165928874,39.309636363636066,40.59100000000048,40.64881494185997,41.10133900343832,42.219666666666654,41.01729429271212,41.32120430107528,42.54758333333338,,41.884831866710904,40.3177777777778,38.633761355233226,40.703242979242965,39.619091787439565,,,,,,,,,,,,,,,,,,,35.47856220166004,35.47856220166004,-60.0,49.68592117542722,10.353345187073847,-5.280000000000001,25.73867786482687,-81.15543328748275,18.864438927206173,18.864438927206173,-30.0,32.948080037546134,48.556481312275515,-4.419999999999995,31.672820510643785,-83.99532710280369,7.800787413036423,7.800787413036423,-76.66666666666667,11.026542984438603,45.80618240503488,-6.229999999999997,43.97314665091174,-87.08765315739863,,,35.55555555555556,5.318310063675326,56.791991979906584,-5.140000000000001,51.18176836304945,-62.432432432432414,,,,,,,,,,,,,,,,,,,,,,,,,-1.0342106234749124,-0.39269415542243946,-0.641516468052473,38.39991404561803,40.78485882852348,41.88506796536797,44.30870573066649,44.30870573066649,36.612946281105266,0.13333333333333522,-1.3746794871794137,-3.272357165309941,100,100,0
879,002049.SZ,20160804,37.88,39.1,37.6,38.93,37.56,1.37,3.65,120633.7,465175.7375,39.305901880058414,38.03199999999996,36.75809811994151,39.7305358400779,38.03199999999996,36.33346415992202,40.15516980009738,38.03199999999996,35.90883019990254,42.91430589025164,39.899999999999984,36.88569410974833,43.91907452033553,39.899999999999984,35.88092547966444,44.92384315041941,39.899999999999984,34.87615684958056,45.2949669030245,42.10066666666666,38.90636643030882,46.35973364847711,42.10066666666666,37.84159968485621,47.424500393929726,42.10066666666666,36.7768329394036,45.27883061395657,40.26622222222224,35.25361383048791,46.94970007786802,40.26622222222224,33.582744366576456,48.62056954177947,40.26622222222224,31.911874902665012,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.91204557328642,38.62434325684428,38.03199999999996,39.546659736780434,38.03999999999964,37.75111111111208,38.09640661121719,39.527247898376515,39.899999999999984,40.786317972419766,39.05381818181788,39.89733333333382,40.40687509940966,40.961252616119715,42.10066666666666,40.96846869025263,41.108967741935494,42.36566666666671,,41.819890507002974,40.26622222222224,38.63649034466216,40.672742368742355,39.6978212560386,,,,,,,,,,,,,,,,,,,30.20362751141152,30.20362751141152,-40.0,9.103888750417429,37.25369909966298,-2.240000000000002,44.90684959227646,-44.19551934826884,18.350491435765054,18.350491435765054,-30.0,13.724964012794985,45.71207810829778,-4.369999999999997,41.082346645428764,-67.99065420560746,7.730006475010826,7.730006475010826,-76.66666666666667,5.677359272268485,49.06675789343196,-3.5700000000000003,46.48691846821838,-74.17530631479734,,,35.55555555555556,6.528865094677354,56.35959026856695,-4.640000000000001,51.701734967312376,-53.17567567567567,,,,,,,,,,,,,,,,,,,,,,,,,-1.0417132490729202,-0.5224979741525356,-0.5192152749203846,38.66495702280902,40.25488337709487,41.620411255411256,43.65920927221317,43.65920927221317,40.20215390952641,0.6999999999999981,-1.4317948717948,-3.426292376131137,0,0,0
878,002049.SZ,20160805,38.56,38.88,38.02,38.04,38.93,-0.89,-2.29,73339.5,281575.0403,38.78442290614309,37.80999999999996,36.83557709385683,39.109230541524134,37.80999999999996,36.510769458475785,39.43403817690518,37.80999999999996,36.185961823094736,42.43152342271441,39.50699999999999,36.58247657728557,43.40636456361922,39.50699999999999,35.60763543638076,44.38120570452402,39.50699999999999,34.63279429547596,45.33261485145338,41.95766666666666,38.582718481879944,46.45759757971562,41.95766666666666,37.457735753617705,47.582580307977864,41.95766666666666,36.33275302535546,45.21190568070164,40.20900000000002,35.206094319298394,46.87954090760218,40.20900000000002,33.53845909239786,48.54717613450272,40.20900000000002,31.870823865497314,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82484299178111,38.42956217122952,37.80999999999996,39.48699423209928,38.04266666666629,37.84666666666765,37.86490737470847,39.25683918958079,39.50699999999999,40.573631958103064,38.715636363636065,39.23766666666716,40.077864789421795,40.772784705402316,41.95766666666666,40.88608957885233,40.84698924731184,42.16862500000005,,41.73681599036554,40.20900000000002,38.63061591386764,40.6238144078144,39.77560386473425,,,,,,,,,,,,,,,,,,,25.983679759212702,25.983679759212702,-20.0,9.10388875041743,43.46372213198752,-1.1099999999999994,37.12528001470201,-36.42611683848801,17.88793869346805,17.88793869346805,-30.0,13.72496401279499,47.34819117214092,-3.9299999999999997,37.36785521438882,-78.38785046728971,7.661584901586081,7.661584901586081,-76.66666666666667,5.677359272268488,50.99550213990681,-4.289999999999999,45.12625230578741,-82.56361922714419,,,35.55555555555556,6.528865094677343,56.849665365006366,-5.149999999999999,51.34248869868103,-59.18918918918919,,,,,,,,,,,,,,,,,,,,,,,,,-1.1067171494807866,-0.6393418092181858,-0.46737534026260075,38.63370917166857,40.21435402195921,41.3190367965368,43.06167253043611,43.06167253043611,37.8571343100431,-0.6046511627907017,-1.532820512820436,-3.688108656690451,0,0,0
877,002049.SZ,20160808,37.97,38.64,37.15,38.48,38.04,0.44,1.16,55648.19,211471.4185,38.91786452072893,38.10599999999995,37.29413547927097,39.18848602763859,38.10599999999995,37.023513972361314,39.45910753454825,38.10599999999995,36.75289246545165,42.05967365371732,39.23499999999999,36.410326346282666,43.00123153828976,39.23499999999999,35.468768461710226,43.9427894228622,39.23499999999999,34.52721057713779,45.16839191908314,41.752666666666656,38.33694141425017,46.30696700322197,41.752666666666656,37.19836633011134,47.44554208736079,41.752666666666656,36.05979124597252,45.193134427816325,40.18366666666668,35.17419890551704,46.86295701486621,40.18366666666668,33.50437631846715,48.53277960191609,40.18366666666668,31.834553731417273,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.05443706758085,38.44637478081968,38.10599999999995,39.37202939577701,38.26599999999962,38.22111111111211,37.86117954284036,39.1155957005661,39.23499999999999,40.47503031234845,38.5289090909088,38.72133333333384,39.83639847323294,40.62486311150539,41.752666666666656,40.764989882139034,40.622623655914,41.962083333333375,,41.66523761695092,40.18366666666668,38.629646208808694,40.585814407814404,39.8519323671497,,,,,,,,,,,,,,,,,,,26.174248435128867,26.174248435128867,60.0,26.93652313879352,50.05587158449559,1.4799999999999969,43.20694547035621,-27.433628318584294,18.276219310014117,18.276219310014117,-30.0,21.770744858928705,48.53592368345036,-2.720000000000006,40.33139110565317,-73.24766355140189,7.686148960894093,7.686148960894093,-76.66666666666667,8.398506680826467,47.07397409959584,-6.150000000000006,45.93556879902184,-78.41658812441094,,,35.55555555555556,5.7323869128722835,57.446449789798685,-2.280000000000001,51.51092906781376,-56.21621621621623,,,,,,,,,,,,,,,,,,,,,,,,,-1.1099342549344584,-0.7334602983614403,-0.3764739565730181,38.62602371308514,40.17464576423736,41.04294805194805,42.511938728001226,42.511938728001226,43.92416629213451,0.3422818791946291,-1.7298717948717197,-4.182825398891881,0,0,0
876,002049.SZ,20160809,38.52,39.29,38.17,39.29,38.48,0.81,2.11,83800.14,325141.3772,39.383834400755,38.45999999999995,37.5361655992449,39.691779201006675,38.45999999999995,37.22822079899323,39.99972400125836,38.45999999999995,36.920275998741545,41.55337492356867,38.998,36.44262507643133,42.405166564758225,38.998,35.59083343524177,43.25695820594778,38.998,34.73904179405221,44.927277180988156,41.56566666666665,38.204056152345146,46.04781401909533,41.56566666666665,37.083519314237975,47.1683508572025,41.56566666666665,35.962982476130804,45.149808496332426,40.15000000000001,35.1501915036676,46.81641132844323,40.15000000000001,33.483588671556795,48.483014160554035,40.15000000000001,31.81698583944599,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65376364931619,38.72758318721312,38.45999999999995,39.361116395779526,38.66066666666628,38.42111111111212,38.14690952174385,39.147305573190444,38.998,40.430797890176336,38.53890909090879,38.40400000000051,39.720582900071896,40.538742910763105,41.56566666666665,40.70179391429401,40.463741935483895,41.75612500000004,,41.61303459240255,40.15000000000001,38.63448392563159,40.566173382173375,39.92639130434777,,,,,,,,,,,,,,,,,,,22.395502929855734,22.395502929855734,80.0,7.280520908763206,52.10127051654465,1.769999999999996,53.5466057625257,-0.0,17.75070036956278,17.75070036956278,-30.0,13.02102990550074,49.5868472801489,-2.3699999999999974,45.596745649557384,-63.785046728971956,7.6310847706712135,7.6310847706712135,-76.66666666666667,6.034223254207729,44.49519076785723,-5.609999999999999,47.41260462429283,-70.78228086710648,,,35.55555555555556,6.261891074591311,57.17604528620264,-3.030000000000001,51.82141020569359,-50.74324324324324,,,,,,,,,,,,,,,,,,,,,,,,,-1.035190571116857,-0.7938063529125237,-0.2413842182043333,38.659222527430884,40.13676018331719,40.8538593073593,42.006183629761125,42.006183629761125,53.80697189285174,0.687499999999998,-1.7566666666665824,-4.267897635244371,0,0,0
875,002049.SZ,20160810,39.59,40.18,38.91,38.92,39.29,-0.37,-0.94,102238.09,404832.03799999994,39.3783172595708,38.73199999999995,38.0856827404291,39.593756346094416,38.73199999999995,37.87024365390548,39.80919543261803,38.73199999999995,37.654804567381866,40.29843877289642,38.606,36.913561227103585,40.86258503052856,38.606,36.34941496947145,41.426731288160695,38.606,35.78526871183931,44.69471060858334,41.37433333333332,38.053956058083294,45.801503033666684,41.37433333333332,36.94716363299995,46.908295458750025,41.37433333333332,35.84037120791661,45.07000128734125,40.097555555555566,35.12510982376988,46.72748319793647,40.097555555555566,33.46762791317466,48.3849651085317,40.097555555555566,31.81014600257943,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.78526839127455,38.79172212480875,38.73199999999995,39.32761629733538,38.81399999999961,38.661111111112135,38.253657374671185,39.10597728715582,38.606,40.3000950948361,38.52472727272697,38.270000000000515,39.57123510753421,40.43430788426226,41.37433333333332,40.623592769820874,40.293053763440874,41.54841666666671,,41.55384701894315,40.097555555555566,38.637209876788894,40.53914041514041,39.99892753623182,,,,,,,,,,,,,,,,,,,20.955459205522896,20.955459205522896,100.0,15.195284308191544,70.76563315216846,1.3599999999999994,48.50441752479618,-41.5841584158415,16.163980204193955,16.163980204193955,-30.0,1.8834987158745313,34.40411383114213,-3.9200000000000017,43.64212797657793,-62.44841815680877,7.471933881370962,7.471933881370962,-76.66666666666667,2.856558091663693,42.317973149484025,-5.739999999999995,46.808318814402114,-69.25675675675672,,,35.55555555555556,6.985306193167647,56.7208019929501,-4.719999999999999,51.66858775577165,-53.24324324324323,,,,,,,,,,,,,,,,,,,,,,,,,-0.9943493308481806,-0.8339149484996551,-0.16043438234852547,38.67226140105934,40.10014771376075,40.693634199134195,41.54088893938024,41.54088893938024,53.80960175997404,-0.5275590551181103,-1.7266666666665813,-4.21755414427597,0,0,0
874,002049.SZ,20160811,38.61,38.9,37.86,37.98,38.92,-0.94,-2.42,74655.44,285640.5686,39.299189540352764,38.541999999999945,37.784810459647126,39.551586053803696,38.541999999999945,37.53241394619619,39.803982567254636,38.541999999999945,37.280017432745254,39.402521066588946,38.287,37.17147893341105,39.774361422118595,38.287,36.7996385778814,40.146201777648244,38.287,36.427798222351754,44.53723175535567,41.17533333333332,37.81343491131097,45.65786456269646,41.17533333333332,36.69280210397018,46.77849737003724,41.17533333333332,35.5721692966294,45.027056781332796,40.0528888888889,35.07872099644501,46.68511274548076,40.0528888888889,33.420665032297045,48.34316870962873,40.0528888888889,31.762609068149075,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.33646289978108,38.52114808320583,38.541999999999945,39.25612535131655,38.563333333332935,38.74333333333438,38.03640073490614,38.90125414403658,38.287,40.13636206599006,38.41090909090878,38.28033333333385,39.320447975427726,40.27596544011631,41.17533333333332,40.50267895908488,40.074064516129056,41.329708333333365,,41.47530093061473,40.0528888888889,38.63152308462818,40.49260073260073,40.069217391304285,,,,,,,,,,,,,,,,,,,19.163341441466038,19.163341441466038,40.0,11.994870385238599,48.33447742739996,-0.9500000000000028,37.33878297910813,-72.60726072607268,15.858380341935865,15.858380341935865,-20.0,13.107981581613048,42.0745168968615,-3.190000000000005,38.931171744113534,-63.54378818737275,7.432343258418247,7.432343258418247,-63.333333333333336,6.284215192789522,43.47520579683609,-5.970000000000006,45.29122635867261,-79.84234234234235,,,35.55555555555556,6.009267528775159,57.00569005446319,-4.020000000000003,51.280075060173694,-59.59459459459461,,,,,,,,,,,,,,,,,,,,,,,,,-1.0260053468103436,-0.8723330281617928,-0.1536723186485508,38.63764833100637,40.06358522919189,40.53827272727271,41.11281782422982,41.11281782422982,50.50546685368483,-0.6057692307692337,-1.8110256410255658,-4.447761006051492,0,0,0
873,002049.SZ,20160812,37.65,38.27,37.59,38.2,37.98,0.22,0.58,51613.31,195733.7466,39.28832765592532,38.57399999999994,37.85967234407456,39.52643687456711,38.57399999999994,37.62156312543277,39.76454609320891,38.57399999999994,37.383453906790976,39.22069383200415,38.192,37.16330616799585,39.56359177600553,38.192,36.82040822399447,39.90648972000692,38.192,36.47751027999308,44.36079374019108,40.98866666666665,37.61653959314223,45.48483609803256,40.98866666666665,36.492497235300746,46.608878455874034,40.98866666666665,35.36845487745927,44.9520378493429,39.99633333333335,35.04062881732379,46.60393935467942,39.99633333333335,33.388727311987275,48.25584086001594,39.99633333333335,31.736825806650756,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.21960902580831,38.41409872213722,38.57399999999994,39.24573821047548,38.44933333333293,38.664444444445515,37.961827257545856,38.77375339057538,38.192,40.09931041363199,38.3950909090906,38.370666666667184,39.122868610179786,40.142032185915255,40.98866666666665,40.40665978375551,39.88210752688175,41.09800000000004,,41.40331629477704,39.99633333333335,38.62711511349581,40.45187789987789,40.13732367149752,,,,,,,,,,,,,,,,,,,18.97084289202712,18.97084289202712,40.0,18.200848694271453,51.215270499434986,0.1600000000000037,41.29245701377487,-65.34653465346521,15.858362832501362,15.858362832501362,-10.0,15.858205247590826,47.020569380098856,-0.9499999999999957,40.598618645906924,-49.62406015037584,7.423120294351386,7.423120294351386,-63.333333333333336,7.155654336412389,44.50991429766372,-5.599999999999994,45.71718696359322,-77.36486486486481,,,35.55555555555556,5.758376788810197,56.25633146990472,-5.089999999999996,51.36662372538654,-58.108108108108084,,,,,,,,,,,,,,,,,,,,,,,,,-1.0215648425435475,-0.9021793910381437,-0.1193854515054038,38.41882416550318,39.652394963269714,40.352681818181814,40.718992398291434,40.718992398291434,50.78770377622283,0.8088235294117713,-2.013076923076852,-4.966504089727115,0,0,0
872,002049.SZ,20160815,38.18,39.62,37.9,39.26,38.2,1.06,2.77,83423.99,324858.5054,39.54443231764163,38.72999999999995,37.915567682358265,39.815909756855525,38.72999999999995,37.64409024314437,40.08738719606942,38.72999999999995,37.37261280393047,39.356208931956544,38.418,37.479791068043454,39.66894524260872,38.418,37.16705475739128,39.981681553260906,38.418,36.85431844673909,44.0817665153722,40.817333333333316,37.55290015129443,45.169910909385166,40.817333333333316,36.464755757281466,46.25805530339812,40.817333333333316,35.37661136326851,44.87762236991294,39.95033333333335,35.02304429675375,46.520052048772804,39.95033333333335,33.38061461789389,48.16248172763267,39.95033333333335,31.738184939034028,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.75438407895282,38.69606581475814,38.72999999999995,39.24632393754808,38.677999999999585,38.52555555555664,38.270192871625476,38.86216186501622,38.418,40.03864501431721,38.58927272727241,38.52400000000053,39.0784818041296,40.08512688359814,40.817333333333316,40.3651208722237,39.77058064516131,40.86583333333338,,41.35621044214458,39.95033333333335,38.6326970057603,40.43569474969474,40.20641062801925,,,,,,,,,,,,,,,,,,,18.768319721081824,18.768319721081824,40.0,17.958227037300627,68.610515524056,0.7800000000000011,57.45861604151712,-35.52123552123564,14.419290814332019,14.419290814332019,70.0,1.4676426508079232,59.577064982347125,2.259999999999998,48.17424792832727,-27.544910179640798,7.250293061369783,7.250293061369783,-63.333333333333336,2.2383033049032846,47.81834265631172,-5.140000000000001,47.745084674721056,-65.42792792792793,,,35.55555555555556,6.872773888194788,55.94629012933514,-4.140000000000001,51.78395509825877,-50.94594594594595,,,,,,,,,,,,,,,,,,,,,,,,,-0.9218856458382945,-0.9061206419981739,-0.015765003840120584,38.46088295722802,39.62260716311867,40.17009090909091,40.35667300642812,40.35667300642812,50.887152510325905,0.6279069767441855,-2.0249358974358245,-5.013983727448878,0,0,0
